,Movie_name,Popularity,rating,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19
1297,"Band Wagon, The (1953)",0.013722127,3.666666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1298,Penny Serenade (1941),0.012006861,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1299,Til There Was You (1997),0.013722127,2.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1300,Stripes (1981),0.006861063,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,Late Bloomers (1996),0.006861063,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,"Getaway, The (1994)",0.02915952,2.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,New York Cop (1996),0.001715266,2.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1304,National Lampoon's Senior Trip (1995),0.010291595,2.428571429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,Delta of Venus (1994),0.001715266,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1306,Carmen Miranda: Bananas Is My Business (1994),0.001715266,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1307,Babyfever (1994),0.001715266,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1308,"Very Natural Thing, A (1974)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1309,"Walk in the Sun, A (1945)",0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1310,Waiting to Exhale (1995),0.025728988,2.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1311,"Pompatus of Love, The (1996)",0.010291595,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1312,Palmetto (1998),0.022298456,3.142857143,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1313,Surviving the Game (1994),0.017152659,2.454545455,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1314,Inventing the Abbotts (1997),0.037735849,3.130434783,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1315,"Horse Whisperer, The (1998)",0.010291595,2.714285714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1316,"Journey of August King, The (1995)",0.005145798,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1317,Catwalk (1995),0.003430532,1.333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1318,"Neon Bible, The (1995)",0.005145798,1.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1319,Homage (1995),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1320,Open Season (1996),0.001715266,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,Metisse (Café au Lait) (1993),0.008576329,2.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,"Wooden Man's Bride, The (Wu Kui) (1994)",0.003430532,2.666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1323,Loaded (1994),0.006861063,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1324,August (1996),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1325,Boys (1996),0.008576329,3.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1326,Captives (1994),0.003430532,2.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1327,Of Love and Shadows (1994),0.008576329,3.166666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1328,"Low Life, The (1994)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1329,An Unforgettable Summer (1994),0.005145798,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1330,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",0.005145798,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1331,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),0.001715266,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1332,Midnight Dancers (Sibak) (1994),0.006861063,2.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1333,Somebody to Love (1994),0.001715266,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1334,American Buffalo (1996),0.017152659,2.636363636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1335,Kazaam (1996),0.015437393,1.8,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1336,Larger Than Life (1996),0.013722127,2.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,Two Deaths (1995),0.005145798,2.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1338,Stefano Quantestorie (1993),0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1339,"Crude Oasis, The (1995)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1340,Hedd Wyn (1992),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1341,"Convent, The (Convento, O) (1995)",0.001715266,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1342,Lotto Land (1995),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1343,"Story of Xinghua, The (1993)",0.006861063,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1344,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",0.001715266,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1345,Dingo (1992),0.006861063,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1346,"Ballad of Narayama, The (Narayama Bushiko) (1958)",0.005145798,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1347,Every Other Weekend (1990),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1348,Mille bolle blu (1993),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,Crows and Sparrows (1949),0.001715266,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1350,Lover's Knot (1996),0.003430532,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,Shadow of Angels (Schatten der Engel) (1976),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1352,1-900 (1994),0.006861063,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1353,Venice/Venice (1992),0.001715266,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1354,Infinity (1996),0.008576329,2.666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1355,Ed's Next Move (1996),0.003430532,2.666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,For the Moment (1994),0.003430532,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1357,The Deadly Cure (1996),0.001715266,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,Boys in Venice (1996),0.001715266,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1359,"Sexual Life of the Belgians, The (1994)",0.001715266,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,"Search for One-eye Jimmy, The (1996)",0.003430532,2.666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,American Strays (1996),0.001715266,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,"Leopard Son, The (1996)",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1363,Bird of Prey (1996),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,Johnny 100 Pesos (1993),0.001715266,1.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1365,JLG/JLG - autoportrait de décembre (1994),0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1366,Faust (1994),0.006861063,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,Mina Tannenbaum (1994),0.008576329,3.666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",0.005145798,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1369,I Can't Sleep (J'ai pas sommeil) (1994),0.003430532,2.666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1370,"Machine, The (1994)",0.001715266,1.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1371,"Stranger, The (1994)",0.003430532,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,Good Morning (1971),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,Falling in Love Again (1980),0.001715266,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,"Cement Garden, The (1993)",0.015437393,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1375,Meet Wally Sparks (1997),0.010291595,2.142857143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,Hotel de Love (1996),0.005145798,3.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1377,Rhyme & Reason (1997),0.006861063,2.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1378,Love and Other Catastrophes (1996),0.010291595,2.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1379,Hollow Reed (1996),0.008576329,2.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1380,Losing Chase (1996),0.012006861,3.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1381,"Bonheur, Le (1965)",0.005145798,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1382,"Second Jungle Book: Mowgli & Baloo, The (1997)",0.008576329,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,Squeeze (1996),0.003430532,1.666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1384,Roseanna's Grave (For Roseanna) (1997),0.006861063,2.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1385,Tetsuo II: Body Hammer (1992),0.008576329,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1386,Fall (1997),0.003430532,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1387,Gabbeh (1996),0.008576329,3.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1388,Mondo (1996),0.003430532,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1389,"Innocent Sleep, The (1995)",0.001715266,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1390,For Ever Mozart (1996),0.003430532,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1391,"Locusts, The (1997)",0.006861063,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1392,Stag (1997),0.013722127,2.111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1393,Swept from the Sea (1997),0.010291595,2.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1394,Hurricane Streets (1998),0.008576329,2.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1395,Stonewall (1995),0.006861063,4.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1396,Of Human Bondage (1934),0.006861063,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1397,Anna (1996),0.001715266,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1398,Stranger in the House (1997),0.010291595,2.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1399,Picture Bride (1995),0.015437393,3.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1400,M. Butterfly (1993),0.02915952,3.222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1401,"Ciao, Professore! (1993)",0.005145798,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1402,Caro Diario (Dear Diary) (1994),0.005145798,2.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1403,Withnail and I (1987),0.02058319,3.230769231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,Boy's Life 2 (1997),0.008576329,3.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1405,When Night Is Falling (1995),0.006861063,3.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1406,"Specialist, The (1994)",0.032590051,2.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,Gordy (1995),0.003430532,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,"Swan Princess, The (1994)",0.010291595,2.857142857,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,Harlem (1993),0.005145798,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1410,Barbarella (1968),0.046312178,2.571428571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1411,Land Before Time III: The Time of the Great Giving (1995) (V),0.008576329,1.666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,Street Fighter (1994),0.012006861,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,Coldblooded (1995),0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,"Next Karate Kid, The (1994)",0.013722127,2.444444444,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,No Escape (1994),0.006861063,2.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1416,"Turning, The (1992)",0.001715266,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1417,"Joy Luck Club, The (1993)",0.003430532,3.666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1418,Highlander III: The Sorcerer (1994),0.025728988,2.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1419,Gilligan's Island: The Movie (1998),0.003430532,1.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,My Crazy Life (Mi vida loca) (1993),0.017152659,3.181818182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1421,Suture (1993),0.005145798,2.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1422,"Walking Dead, The (1995)",0.005145798,2.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1423,I Like It Like That (1994),0.003430532,2.333333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1424,I'll Do Anything (1994),0.015437393,2.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1425,Grace of My Heart (1996),0.012006861,3.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1426,Drunks (1995),0.006861063,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1427,SubUrbia (1997),0.018867925,3.666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,Sliding Doors (1998),0.005145798,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1429,Ill Gotten Gains (1997),0.003430532,2.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1430,Legal Deceit (1997),0.006861063,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1431,"Mighty, The (1998)",0.003430532,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1432,Men of Means (1998),0.001715266,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1433,Shooting Fish (1997),0.015437393,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1434,"Steal Big, Steal Little (1995)",0.010291595,2.571428571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,Mr. Jones (1993),0.001715266,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1436,House Party 3 (1994),0.013722127,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,Panther (1995),0.006861063,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1438,Jason's Lyric (1994),0.012006861,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1439,Above the Rim (1994),0.006861063,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1440,Moonlight and Valentino (1995),0.010291595,2.571428571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1441,"Scarlet Letter, The (1995)",0.006861063,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1442,8 Seconds (1994),0.005145798,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1443,That Darn Cat! (1965),0.030874786,2.473684211,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1444,Ladybird Ladybird (1994),0.005145798,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1445,"Bye Bye, Love (1995)",0.024013722,3.133333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,Century (1993),0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1447,My Favorite Season (1993),0.003430532,3.666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1448,Pather Panchali (1955),0.012006861,4.625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1449,Golden Earrings (1947),0.001715266,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1450,Foreign Correspondent (1940),0.024013722,3.866666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1451,Lady of Burlesque (1943),0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1452,Angel on My Shoulder (1946),0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1453,Angel and the Badman (1947),0.008576329,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1454,"Outlaw, The (1943)",0.001715266,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1455,Beat the Devil (1954),0.010291595,3.714285714,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1456,Love Is All There Is (1996),0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1457,"Damsel in Distress, A (1937)",0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1458,Madame Butterfly (1995),0.010291595,3.571428571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1459,Sleepover (1995),0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1460,Here Comes Cookie (1935),0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,"Thieves (Voleurs, Les) (1996)",0.010291595,3.714285714,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1462,"Boys, Les (1997)",0.003430532,3.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,"Stars Fell on Henrietta, The (1995)",0.003430532,2.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1464,Last Summer in the Hamptons (1995),0.003430532,2.333333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1465,Margaret's Museum (1995),0.008576329,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1466,"Saint of Fort Washington, The (1993)",0.001715266,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1467,"Cure, The (1995)",0.008576329,3.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1468,Tom and Huck (1995),0.018867925,3.166666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,Gumby: The Movie (1995),0.006861063,2.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,Hideaway (1995),0.013722127,2.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1471,"Visitors, The (Visiteurs, Les) (1993)",0.001715266,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1472,"Little Princess, The (1939)",0.013722127,3.555555556,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1473,Nina Takes a Lover (1994),0.008576329,2.833333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1474,Bhaji on the Beach (1993),0.012006861,2.875,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1475,Raw Deal (1948),0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1476,Nightwatch (1997),0.001715266,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1477,Dead Presidents (1995),0.02915952,2.722222222,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1478,Reckless (1995),0.012006861,2.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,Herbie Rides Again (1974),0.017152659,2.272727273,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,S.F.W. (1994),0.001715266,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1481,"Gate of Heavenly Peace, The (1995)",0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1482,"Man in the Iron Mask, The (1998)",0.018867925,3.416666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1483,"Jerky Boys, The (1994)",0.003430532,2.666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,"Colonel Chabert, Le (1994)",0.005145798,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1485,Girl in the Cadillac (1995),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1486,Even Cowgirls Get the Blues (1993),0.006861063,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1487,Germinal (1993),0.005145798,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1488,Chasers (1994),0.006861063,2.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,Fausto (1993),0.003430532,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,Tough and Deadly (1995),0.001715266,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1491,Window to Paris (1994),0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,"Modern Affair, A (1995)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1493,"Mostro, Il (1994)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,Flirt (1995),0.006861063,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1495,Carpool (1996),0.006861063,2.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1496,"Line King: Al Hirschfeld, The (1996)",0.001715266,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1497,Farmer & Chase (1995),0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,Grosse Fatigue (1994),0.005145798,3.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,Santa with Muscles (1996),0.001715266,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,Prisoner of the Mountains (Kavkazsky Plennik) (1996),0.006861063,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1501,Naked in New York (1994),0.001715266,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1502,Gold Diggers: The Secret of Bear Mountain (1995),0.015437393,3.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,"Bewegte Mann, Der (1994)",0.003430532,3.666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,Killer: A Journal of Murder (1995),0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1505,Nelly & Monsieur Arnaud (1995),0.003430532,3.666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1506,Three Lives and Only One Death (1996),0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,"Babysitter, The (1995)",0.003430532,2.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1508,Getting Even with Dad (1994),0.006861063,1.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,Mad Dog Time (1996),0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1510,Children of the Revolution (1996),0.006861063,3.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,"World of Apu, The (Apur Sansar) (1959)",0.008576329,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1512,Sprung (1997),0.003430532,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,Dream With the Fishes (1997),0.010291595,3.142857143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1514,Wings of Courage (1995),0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1515,"Wedding Gift, The (1994)",0.003430532,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
